"AFID1","AFID2","LCS-SIM(JNAME1 JNAME2)","EXIST-P(JNAME1 JNAME2)","EXACT-MATCH(JNAME1 JNAME2)","LCS(JNAME1 JNAME2)","LEVENSHTEIN(JNAME1 JNAME2)","DIFF-LENGTH(JNAME1 JNAME2)","VARIANTS-AND-CONFUSIONS(JNAME1 JNAME2)","UNKNOWN-CHAR(JNAME1 JNAME2)","LCS-SIM(ENAME1 ENAME2)","EXIST-P(ENAME1 ENAME2)","EXACT-MATCH(ENAME1 ENAME2)","INITIAL-MATCH(ENAME1 ENAME2)","LCS(ENAME1 ENAME2)","LEVENSHTEIN(ENAME1 ENAME2)","DIFF-LENGTH(ENAME1 ENAME2)","LCS-SIM(JAFF1 JAFF2)","EXIST-P(JAFF1 JAFF2)","EXACT-MATCH(JAFF1 JAFF2)","LCS-SIM(EAFF1 EAFF2)","EXIST-P(EAFF1 EAFF2)","EXACT-MATCH(EAFF1 EAFF2)","COAUTHER-MATCH(CO-AUTHOR1 CO-AUTHOR2)","COUNT-COAUTHER(CO-AUTHOR1 CO-AUTHOR2)","CLASS"
"B-110002767769-1-nels","B-110002716714-1-nels",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,3.123195172306289d-5,1,0,0,0.4424857191120912d0,1
"B-110001993813-11-nels","B-110001912568-5-nels",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,-0.8116533920956361d0,0,0,-1.4602192258867908d0,0,0,0,0.4424857191120912d0,1
"B-110004144226-6-nels","B-110004142026-6-nels",0.8339125387752425d0,0,1,0.07344938951968377d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,1.381884732431842d0,-0.722080812547675d0,-0.8059617199668482d0,0.7662408688693447d0,0,1,0.6176762297816222d0,0,0,1,2.5479590446033815d0,1
"B-80006003581-3-jic","B-80002920053-4-jic",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,-1.675132486972735d0,0,0,0,-0.4283770935916174d0,1.3248800536857264d0,0.6053445858157818d0,-0.4960744646627784d0,0,0,-0.011739011058932502d0,0,0,1,0.9688540504849138d0,1
"B-80007666764-1-jic","B-80006457752-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.31069549450242273d0,0,0,0,0.8646670678537106d0,-0.3809206681754414d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,-0.324435503047086d0,0,0,0,-0.6102509436335539d0,-1
"B-110003685024-4-nels","B-110002060493-5-nels",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,-1.3161124259908459d0,0,0,1,-0.4283770935916174d0,1.66604019805796d0,2.4870863268592887d0,-1.8635830248053926d0,0,0,0.7266686462554506d0,0,0,0,0.4424857191120912d0,1
"B-110001229675-4-cjp","B-110001227945-5-cjp",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.636057264774486d0,0,0,1,0.08884057098651381d0,-0.722080812547675d0,-0.8059617199668482d0,-0.8116533920956361d0,0,0,-0.2921713561769646d0,0,0,0,-0.08388261226073132d0,1
"B-80010953297-7-jic","B-80010940877-7-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.5769006638947516d0,0,0,0,-0.1697682613025518d0,-0.722080812547675d0,-0.8059617199668482d0,-1.9849592170340007d0,0,0,-1.633613509724325d0,0,0,1,2.021590713230559d0,1
"B-80011453283-2-jic","B-80010781131-3-jic",-0.09921896815872205d0,0,0,1.8416349822442641d0,0.17867246279912538d0,-0.3364459233189947d0,8.042459105456178d0,-0.045934507283447924d0,0.31069549450242273d0,0,0,0,0.8646670678537106d0,-0.3809206681754414d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,-1
"B-80008194948-1-jic","B-80009626184-1-jic",-0.5657847216257044d0,0,0,0.07344938951968377d0,0.17867246279912538d0,0.271727927647994d0,-0.2813768470866166d0,-0.045934507283447924d0,-0.2749553196404721d0,0,0,0,0.34744940327557944d0,0.6425597649412593d0,0.1349091505549051d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,0.4424857191120912d0,1
"B-80008012157-5-jic","B-80006400042-1-jic",-0.5657847216257044d0,0,0,-0.43174649411591065d0,-0.16260464783760734d0,-0.3364459233189947d0,0.5510067481676629d0,-0.045934507283447924d0,0.7987379171937556d0,0,0,1,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,-2.0389043167575958d0,0,0,-0.7186624332790965d0,0,0,0,-0.08388261226073132d0,1
"B-80006112416-2-jic","B-80007813469-3-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.41914941792644383d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,-0.45336498626161625d0,0,0,0,-0.6102509436335539d0,1
"B-10020530936-2-cjp","B-110002771366-2-nels",-0.5657847216257044d0,0,0,-0.43174649411591065d0,-0.16260464783760734d0,-0.3364459233189947d0,0.5510067481676629d0,-0.045934507283447924d0,1.2867803398850886d0,0,1,1,1.8991023970099732d0,-1.0632409569199086d0,-0.8059617199668482d0,-0.5862400337290125d0,0,0,-0.8897410468632777d0,0,0,0,-0.08388261226073132d0,1
"B-80010150419-2-jic","B-110003813209-2-cjp",0.19768666300838117d0,0,0,-0.17914855229811344d0,-0.16260464783760734d0,0.271727927647994d0,-0.2813768470866166d0,-0.045934507283447924d0,0.6861127785291038d0,0,0,1,0.34744940327557944d0,-0.722080812547675d0,-0.8059617199668482d0,0.2807349713569897d0,0,0,-1.539543473018371d0,0,0,0,-0.6102509436335539d0,1
"B-80015594039-5-jic","B-80016613904-1-jic",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.6861127785291038d0,0,0,1,0.34744940327557944d0,-0.3809206681754414d0,0.1349091505549051d0,0.6044055696985597d0,0,0,-2.8634801491689337d0,0,0,0,-0.08388261226073132d0,1
"B-110001466359-2-nels","B-110003391681-2-nels",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,-0.7681351975679224d0,0,0,1,-0.9455947581697487d0,0.6425597649412593d0,1.546215456337535d0,-2.1467945162047855d0,0,0,-0.3610991522428107d0,0,0,0,-0.08388261226073132d0,1
"B-10001624370-1-cjp","B-110003030588-2-nels",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.974433021806567d0,0,0,1,0.34744940327557944d0,-0.722080812547675d0,-0.33552628470597157d0,-0.7188359941096236d0,0,0,-4.3675313659066255d0,0,0,0,-0.08388261226073132d0,1
"B-110002172670-7-nels","B-110002215398-4-nels",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.7662017867099018d0,0,0,1,-0.9455947581697487d0,-0.722080812547675d0,-0.33552628470597157d0,0.06495457246260967d0,0,0,-1.0934576633318438d0,0,0,1,0.9688540504849138d0,1
"B-110003311734-3-cjp","B-110002717953-1-nels",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,1.0175154105070527d0,0,0,1,0.8646670678537106d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.7064421207330795d0,0,0,0,-0.08388261226073132d0,1
"B-110003246835-2-nels","B-110002717953-1-nels",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,1.0175154105070527d0,0,0,1,0.8646670678537106d0,-0.722080812547675d0,-0.33552628470597157d0,0.532478895466869d0,0,0,0.6345255102213806d0,0,0,0,-0.08388261226073132d0,1
"P-15591559.2005.6.en-3-kaken","P-05680021.1994.6.en-1-kaken",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,-0.9442706022942838d0,0,0,0,-0.1697682613025518d0,0.6425597649412593d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,-0.5764988538932889d0,0,0,0,2.191756297152146d-15,-1
"B-80007106319-2-jic","B-80007249388-1-jic",-0.9157091410115198d0,0,0,-0.6843444359337079d0,-0.16260464783760734d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.31069549450242273d0,0,0,0,0.8646670678537106d0,-0.03976052380320786d0,0.1349091505549051d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.08388261226073132d0,1
"B-80001970544-1-jic","B-80001967742-1-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7662017867099018d0,0,0,1,-0.9455947581697487d0,-0.722080812547675d0,-0.33552628470597157d0,4.7549620481972844d-5,1,0,0.8064541971362716d0,0,0,0,-0.6102509436335539d0,1
"B-110001971751-2-cjp","B-110001974269-6-nels",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.24562323353471485d0,0,0,1,0.606058235564645d0,-0.3809206681754414d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,-0.6729899726571615d0,0,0,0,-0.6102509436335539d0,1
"B-110004209193-3-nels","B-110004212265-3-nels",-0.5657847216257044d0,0,0,-0.43174649411591065d0,-0.16260464783760734d0,-0.3364459233189947d0,0.5510067481676629d0,-0.045934507283447924d0,8.554950411510837d-5,1,0,1,-1.6715695623310123d-15,-7.061329714099536d-15,1.662870849092367d-16,0.7662408688693447d0,0,1,0.7378450090970871d0,0,0,0,-0.08388261226073132d0,1
"B-80016052522-1-jic","B-80011977732-2-jic",0.25070545122709337d0,0,0,1.3364390986086698d0,-0.16260464783760734d0,-0.3364459233189947d0,6.3776919149476194d0,-0.045934507283447924d0,0.7290173716234836d0,0,0,0,0.606058235564645d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,1
"B-80002702417-9-jic","B-80001246392-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7987379171937556d0,0,0,1,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,0.27126626334674636d0,0,0,0,0.4424857191120912d0,1
"B-80002687496-8-jic","B-80001246392-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7987379171937556d0,0,0,1,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,0.27126626334674636d0,0,0,0,0.4424857191120912d0,1
"B-80001730094-9-jic","B-80001246392-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7987379171937556d0,0,0,1,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,0.27126626334674636d0,0,0,0,0.4424857191120912d0,1
"B-80003465088-3-jic","B-80003823404-1-jic",-0.9157091410115198d0,0,0,-0.6843444359337079d0,-0.16260464783760734d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.17125486879540242d0,0,0,0,0.34744940327557944d0,-0.03976052380320786d0,0.1349091505549051d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,0.4424857191120912d0,1
"B-110003649086-4-cjp","B-110002908849-3-nels",0.05630294966360537d0,0,0,-0.43174649411591065d0,-0.16260464783760734d0,0.271727927647994d0,-0.2813768470866166d0,-0.045934507283447924d0,1.2867803398850886d0,0,1,1,-0.1697682613025518d0,-1.0632409569199086d0,-0.8059617199668482d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.08388261226073132d0,1
"B-110003652698-2-nels","B-110002908849-3-nels",0.05630294966360537d0,0,0,-0.43174649411591065d0,-0.16260464783760734d0,0.271727927647994d0,-0.2813768470866166d0,-0.045934507283447924d0,1.2867803398850886d0,0,1,1,-0.1697682613025518d0,-1.0632409569199086d0,-0.8059617199668482d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.08388261226073132d0,1
"B-80010440216-1-jic","B-80011047322-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,-1.3161124259908459d0,0,0,0,-1.2042035904588142d0,-0.03976052380320786d0,-0.8059617199668482d0,-1.09717700443998d0,0,0,-0.8337473809010542d0,0,0,0,-0.6102509436335539d0,-1
"B-80012826448-1-jic","B-80015705772-4-jic",-0.04089830111813863d0,0,0,0.326047331337481d0,-0.16260464783760734d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.31069549450242273d0,0,0,0,-0.9455947581697487d0,-0.722080812547675d0,-0.8059617199668482d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,-1
"B-80011589864-2-jic","B-80010297287-3-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.5769006638947516d0,0,0,1,-0.1697682613025518d0,-0.722080812547675d0,-0.8059617199668482d0,0.532478895466869d0,0,0,0.6345255102213806d0,0,0,0,-0.08388261226073132d0,1
"B-110002904141-6-nels","B-110002898639-2-nels",-0.5657847216257044d0,0,0,-0.43174649411591065d0,-0.16260464783760734d0,-0.3364459233189947d0,0.5510067481676629d0,-0.045934507283447924d0,1.2867803398850886d0,0,1,1,0.606058235564645d0,-1.0632409569199086d0,-0.8059617199668482d0,-0.05700849068596632d0,0,0,0.2903529178120292d0,0,0,1,0.9688540504849138d0,1
"B-80011871528-3-jic","B-80016298714-4-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.5769006638947516d0,0,0,1,-0.1697682613025518d0,-0.3809206681754414d0,0.1349091505549051d0,-0.4960744646627784d0,0,0,-0.2921713561769646d0,0,0,0,-0.6102509436335539d0,1
"B-80015249836-3-jic","B-80011081349-2-jic",-0.7811227616873885d0,0,0,-0.17914855229811344d0,0.17867246279912538d0,0.271727927647994d0,-0.2813768470866166d0,-0.045934507283447924d0,-0.515222344182866d0,0,0,0,-1.4628124227478798d0,-0.3809206681754414d0,-0.33552628470597157d0,-0.7485376818489261d0,0,0,-0.5196334221389659d0,0,0,0,-0.6102509436335539d0,-1
"B-10008445432-1-cjp","B-110002984445-1-nels",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,-1.0897739650828102d0,0,0,1,-0.6869859258806831d0,1.3248800536857264d0,2.4870863268592887d0,4.7549620481972844d-5,1,0,0.2465541435426316d0,0,0,0,-0.6102509436335539d0,1
"B-110002065441-2-nels","B-110002217780-4-nels",0.8339125387752425d0,0,1,0.07344938951968377d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.875797418567896d0,0,0,1,-0.4283770935916174d0,-0.722080812547675d0,-0.33552628470597157d0,-0.6902768236677205d0,0,0,-1.6718586749332442d0,0,0,1,0.9688540504849138d0,1
"B-80007361268-1-jic","B-80007829194-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,-1.675132486972735d0,0,0,0,-0.4283770935916174d0,0.9837199093134928d0,-0.33552628470597157d0,4.7549620481972844d-5,1,0,0.8451382957436235d0,0,1,0,-0.08388261226073132d0,-1
"B-80016287035-5-jic","B-80010835732-3-jic",0.13406370000361165d0,0,0,0.8312432149730754d0,-0.16260464783760734d0,-0.3364459233189947d0,5.54530831969334d0,-0.045934507283447924d0,0.5059122774055463d0,0,0,0,-0.4283770935916174d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,1
"B-110003263262-2-nels","B-110003293935-3-nels",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,1.03488725135076d0,0,0,1,1.1232759001427763d0,-0.722080812547675d0,-0.33552628470597157d0,-1.4733511067581466d0,0,0,-1.8438497276746306d0,0,0,0,0.4424857191120912d0,1
"B-80003631461-1-jic","B-80006829293-3-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.5769006638947516d0,0,0,1,-0.1697682613025518d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,1
"B-80003631461-1-jic","B-80006346325-5-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.5769006638947516d0,0,0,1,-0.1697682613025518d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,1
"B-80011887127-2-jic","B-80012351361-4-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.41914941792644383d0,0,0,1,-0.6869859258806831d0,-0.3809206681754414d0,0.1349091505549051d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.08388261226073132d0,1
"B-80011840607-1-jic","B-80016930704-1-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.41914941792644383d0,0,0,1,-0.6869859258806831d0,-0.3809206681754414d0,0.1349091505549051d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,1
"B-80003578398-2-jic","B-80003423008-1-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.41914941792644383d0,0,0,1,-0.6869859258806831d0,-0.3809206681754414d0,0.1349091505549051d0,4.7549620481972844d-5,1,0,0.8451382957436235d0,0,1,0,-0.08388261226073132d0,1
"B-80015810272-4-jic","B-80016068829-4-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.6861127785291038d0,0,0,1,0.34744940327557944d0,-0.722080812547675d0,-0.8059617199668482d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,1
"B-80015417204-4-jic","B-80011318694-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.6861127785291038d0,0,0,1,0.34744940327557944d0,-0.722080812547675d0,-0.8059617199668482d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,1
"B-80016291292-2-jic","B-80012118218-3-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.5769006638947516d0,0,0,0,-0.1697682613025518d0,-0.3809206681754414d0,0.1349091505549051d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,1
"B-110002165032-2-nels","B-110002153170-3-nels",0.8339125387752425d0,0,1,0.07344938951968377d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.6914478846868517d0,0,0,1,1.4952223818577364d0,1
"B-110002165037-3-nels","B-110002153186-2-nels",0.8339125387752425d0,0,1,0.07344938951968377d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.52921877851555d0,0,0,1,0.9688540504849138d0,1
"B-110002165037-3-nels","B-110002215659-2-nels",0.8339125387752425d0,0,1,0.07344938951968377d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.3840667236285988d0,0,0,1,0.9688540504849138d0,1
"B-110002165037-3-nels","B-110001995769-3-nels",0.8339125387752425d0,0,1,0.07344938951968377d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,0.4424857191120912d0,1
"B-110002153170-3-nels","B-110002172920-2-nels",0.8339125387752425d0,0,1,0.07344938951968377d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.6914478846868517d0,0,0,1,1.4952223818577364d0,1
"B-110003408523-4-nels","B-110002172905-4-nels",0.8339125387752425d0,0,1,-0.17914855229811344d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.7662017867099018d0,0,0,1,-0.9455947581697487d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.18899794247092958d0,0,0,0,-0.08388261226073132d0,1
"B-110002065984-3-nels","B-110002062337-1-nels",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.5458463891154821d0,0,0,0,0.4424857191120912d0,1
"B-110002054555-3-nels","B-110002053759-2-nels",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.8451382957436235d0,0,1,0,0.4424857191120912d0,1
"B-110002054555-3-nels","B-110002062337-1-nels",0.8339125387752425d0,0,1,-0.43174649411591065d0,-0.50388175847434d0,-0.3364459233189947d0,-0.2813768470866166d0,-0.045934507283447924d0,0.8274463223775708d0,0,0,1,-0.6869859258806831d0,-0.722080812547675d0,-0.33552628470597157d0,0.7662408688693447d0,0,1,0.5458463891154821d0,0,0,0,0.4424857191120912d0,1
"B-110002578758-5-nels","B-110002630623-3-nels",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,1.0963249419308216d0,0,0,1,2.416320061588104d0,-0.722080812547675d0,-0.33552628470597157d0,4.7549620481972844d-5,1,0,0.8451382957436235d0,0,1,0,-0.6102509436335539d0,1
"B-110002580503-2-nels","B-110002630623-3-nels",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,1.0963249419308216d0,0,0,1,2.416320061588104d0,-0.722080812547675d0,-0.33552628470597157d0,4.7549620481972844d-5,1,0,0.8106743977107005d0,0,0,0,-0.08388261226073132d0,1
"B-80014569537-2-jic","B-80014033877-1-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7987379171937556d0,0,0,0,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,1
"B-80014536542-2-jic","B-80014181621-1-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7987379171937556d0,0,0,0,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,1
"B-80014536542-2-jic","B-80014033877-1-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7987379171937556d0,0,0,0,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,1
"B-80013203822-2-jic","B-80014668627-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.7987379171937556d0,0,0,0,1.1232759001427763d0,-0.722080812547675d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,1
"B-80014444055-5-jic","B-80010286812-2-jic",1.4581421043229298d-4,1,0,3.599930826652983d-15,3.9954561131823056d-16,-7.103693884226016d-15,-2.4528514911935254d-15,-1.220140237811119d-16,0.31069549450242273d0,0,0,0,0.8646670678537106d0,-0.3809206681754414d0,-0.8059617199668482d0,4.7549620481972844d-5,1,0,3.123195172306289d-5,1,0,0,-0.6102509436335539d0,-1
